,Unnamed: 0,paths,c,r,e,n,text,error
215,215,DATASET/A1/c1/r1/images/e4/c1r1e4n16.tif,1,1,4,16,Bola de hilo en la parte superior de la imagen.,7
216,216,DATASET/A1/c1/r1/images/e4/c1r1e4n17.tif,1,1,4,17,Bola de hilo en el borde derecho de la imagen.,7
217,217,DATASET/A1/c1/r1/images/e4/c1r1e4n18.tif,1,1,4,18,Enhebre en la esquina superior izquierda de la imagen.,7
218,218,DATASET/A1/c1/r1/images/e4/c1r1e4n19.tif,1,1,4,19,Enhebre en la esquina superior izquierda de la imagen.,7
219,219,DATASET/A1/c1/r1/images/e4/c1r1e4n20.tif,1,1,4,20,Enhebre en el borde izquierdo de la imagen.,7
220,220,DATASET/A1/c1/r1/images/e4/c1r1e4n21.tif,1,1,4,21,Enhebre en el borde izquierdo de la imagen.,7
221,221,DATASET/A1/c1/r1/images/e4/c1r1e4n22.tif,1,1,4,22,Pase la tela horizontalmente a través de la imagen.,7
222,222,DATASET/A1/c1/r1/images/e4/c1r1e4n23.tif,1,1,4,23,Enhebre la tela en la parte inferior de la imagen.,7
223,223,DATASET/A1/c1/r1/images/e4/c1r1e4n24.tif,1,1,4,24,Enhebre la tela en la esquina superior izquierda de la imagen.,7
224,224,DATASET/A1/c1/r1/images/e4/c1r1e4n25.tif,1,1,4,25,Enhebre la tela en la parte inferior de la imagen.,7
225,225,DATASET/A1/c1/r1/images/e4/c1r1e4n26.tif,1,1,4,26,Enhebre la tela en la parte inferior de la imagen.,7
226,226,DATASET/A1/c1/r1/images/e4/c1r1e4n27.tif,1,1,4,27,Pase la tela horizontalmente a través de la imagen.,7
227,227,DATASET/A1/c1/r1/images/e4/c1r1e4n28.tif,1,1,4,28,Pase la tela horizontalmente a través de la imagen.,7
228,228,DATASET/A1/c1/r1/images/e4/c1r1e4n29.tif,1,1,4,29,Enhebre la tela en la parte inferior de la imagen.,7
229,229,DATASET/A1/c1/r1/images/e4/c1r1e4n30.tif,1,1,4,30,Enhebre la tela en la esquina inferior izquierda de la imagen.,7
230,230,DATASET/A1/c1/r1/images/e4/c1r1e4n31.tif,1,1,4,31,Enhebre la tela en diagonal a través de la imagen.,7
231,231,DATASET/A1/c1/r1/images/e4/c1r1e4n32.tif,1,1,4,32,Enhebre la tela en la esquina superior derecha de la imagen.,7
232,232,DATASET/A1/c1/r1/images/e4/c1r1e4n33.tif,1,1,4,33,Enhebre la tela en el borde izquierdo de la imagen.,7
233,233,DATASET/A1/c1/r1/images/e4/c1r1e4n34.tif,1,1,4,34,Enhebre la tela en el borde izquierdo de la imagen.,7
234,234,DATASET/A1/c1/r1/images/e4/c1r1e4n35.tif,1,1,4,35,Enhebre la tela en el borde izquierdo de la imagen.,7
235,235,DATASET/A1/c1/r1/images/e4/c1r1e4n36.tif,1,1,4,36,Dos hilos en la tela en el borde izquierdo de la imagen.,7
236,236,DATASET/A1/c1/r1/images/e4/c1r1e4n37.tif,1,1,4,37,Enhebre la tela en la parte superior de la imagen.,7
237,237,DATASET/A1/c1/r1/images/e4/c1r1e4n38.tif,1,1,4,38,Enhebre la tela en la parte superior de la imagen.,7
238,238,DATASET/A1/c1/r1/images/e4/c1r1e4n39.tif,1,1,4,39,Enhebre la tela en la esquina superior izquierda de la imagen.,7
239,239,DATASET/A1/c1/r1/images/e4/c1r1e4n40.tif,1,1,4,40,Enhebre la tela en la esquina inferior izquierda de la imagen.,7
240,240,DATASET/A1/c1/r1/images/e4/c1r1e4n41.tif,1,1,4,41,Enhebre la tela en diagonal a través de la imagen.,7
241,241,DATASET/A1/c1/r1/images/e4/c1r1e4n42.tif,1,1,4,42,Enhebre la tela en la esquina superior derecha de la imagen.,7
242,242,DATASET/A1/c1/r1/images/e4/c1r1e4n43.tif,1,1,4,43,Pequeña bola de hilo en la tela en el borde izquierdo de la imagen.,7
243,243,DATASET/A1/c1/r1/images/e4/c1r1e4n44.tif,1,1,4,44,Pequeña bola de hilo en la tela en la parte inferior de la imagen.,7
244,244,DATASET/A1/c1/r1/images/e4/c1r1e4n45.tif,1,1,4,45,Pequeña bola de hilo en la tela en el centro de la imagen.,7
245,245,DATASET/A1/c1/r1/images/e4/c1r1e4n46.tif,1,1,4,46,Pequeña bola de hilo en la tela en la esquina superior derecha de la imagen.,7
246,246,DATASET/A1/c1/r1/images/e4/c1r1e4n47.tif,1,1,4,47,Bolas de hilo en la tela en el centro de la imagen.,7
247,247,DATASET/A1/c1/r1/images/e4/c1r1e4n48.tif,1,1,4,48,Bolas de hilo en la tela en el centro de la imagen.,7
248,248,DATASET/A1/c1/r1/images/e4/c1r1e4n49.tif,1,1,4,49,Bolas de hilo en la tela en la mitad inferior de la imagen.,7
249,249,DATASET/A1/c1/r1/images/e4/c1r1e4n50.tif,1,1,4,50,Bolas de hilo en la tela en el centro de la imagen.,7
250,250,DATASET/A1/c1/r1/images/e5/c1r1e5n1.tif,1,1,5,1,Un solo pliegue en la imagen.,5
251,251,DATASET/A1/c1/r1/images/e5/c1r1e5n2.tif,1,1,5,2,Un solo pliegue en la imagen.,5
252,252,DATASET/A1/c1/r1/images/e5/c1r1e5n3.tif,1,1,5,3,Un solo pliegue en la imagen.,5
253,253,DATASET/A1/c1/r1/images/e5/c1r1e5n4.tif,1,1,5,4,Un solo pliegue en la imagen.,5
254,254,DATASET/A1/c1/r1/images/e5/c1r1e5n5.tif,1,1,5,5,Un solo pliegue en la imagen.,5
255,255,DATASET/A1/c1/r1/images/e5/c1r1e5n6.tif,1,1,5,6,Un solo pliegue en la imagen.,5
256,256,DATASET/A1/c1/r1/images/e5/c1r1e5n7.tif,1,1,5,7,Un solo pliegue en la imagen.,5
257,257,DATASET/A1/c1/r1/images/e5/c1r1e5n8.tif,1,1,5,8,Un solo pliegue en la imagen.,5
258,258,DATASET/A1/c1/r1/images/e5/c1r1e5n9.tif,1,1,5,9,Tres pliegues a lo largo de la imagen.,5
259,259,DATASET/A1/c1/r1/images/e5/c1r1e5n10.tif,1,1,5,10,Arrugas en el centro de la imagen.,7
260,260,DATASET/A1/c1/r1/images/e5/c1r1e5n11.tif,1,1,5,11,Un solo pliegue en la imagen.,5
261,261,DATASET/A1/c1/r1/images/e5/c1r1e5n12.tif,1,1,5,12,Un solo pliegue en la imagen.,5
262,262,DATASET/A1/c1/r1/images/e5/c1r1e5n13.tif,1,1,5,13,Arrugas en el centro de la imagen.,7
263,263,DATASET/A1/c1/r1/images/e5/c1r1e5n14.tif,1,1,5,14,Un solo pliegue en la imagen.,5
264,264,DATASET/A1/c1/r1/images/e5/c1r1e5n15.tif,1,1,5,15,Doble en la esquina superior izquierda de la imagen.,7
265,265,DATASET/A1/c1/r1/images/e5/c1r1e5n16.tif,1,1,5,16,Doble en la esquina superior derecha de la imagen.,7
266,266,DATASET/A1/c1/r1/images/e5/c1r1e5n17.tif,1,1,5,17,Un solo pliegue en la imagen.,5
267,267,DATASET/A1/c1/r1/images/e5/c1r1e5n18.tif,1,1,5,18,Un solo pliegue en la imagen.,5
268,268,DATASET/A1/c1/r1/images/e5/c1r1e5n19.tif,1,1,5,19,Un solo pliegue en la imagen.,5
269,269,DATASET/A1/c1/r1/images/e5/c1r1e5n20.tif,1,1,5,20,Un solo pliegue en la imagen.,5
270,270,DATASET/A1/c1/r1/images/e5/c1r1e5n21.tif,1,1,5,21,Un solo pliegue en la imagen.,5
271,271,DATASET/A1/c1/r1/images/e5/c1r1e5n22.tif,1,1,5,22,Un solo pliegue en la imagen.,5
272,272,DATASET/A1/c1/r1/images/e5/c1r1e5n23.tif,1,1,5,23,Un solo pliegue en la imagen.,5
273,273,DATASET/A1/c1/r1/images/e5/c1r1e5n24.tif,1,1,5,24,Doble en la esquina inferior izquierda de la imagen.,7
274,274,DATASET/A1/c1/r1/images/e5/c1r1e5n25.tif,1,1,5,25,Un solo pliegue en la imagen.,5
275,275,DATASET/A1/c1/r1/images/e5/c1r1e5n26.tif,1,1,5,26,Un solo pliegue en la imagen.,5
276,276,DATASET/A1/c1/r1/images/e5/c1r1e5n27.tif,1,1,5,27,Un solo pliegue en la imagen.,5
277,277,DATASET/A1/c1/r1/images/e5/c1r1e5n28.tif,1,1,5,28,Un solo pliegue en la imagen.,5
278,278,DATASET/A1/c1/r1/images/e5/c1r1e5n29.tif,1,1,5,29,Dos pliegues en la mitad superior de la imagen.,5
279,279,DATASET/A1/c1/r1/images/e5/c1r1e5n30.tif,1,1,5,30,Un solo pliegue en la imagen.,5
280,280,DATASET/A1/c1/r1/images/e5/c1r1e5n31.tif,1,1,5,31,Tres pliegues en el borde derecho de la imagen.,5
281,281,DATASET/A1/c1/r1/images/e5/c1r1e5n32.tif,1,1,5,32,Dos pliegues en la mitad superior de la imagen.,5
282,282,DATASET/A1/c1/r1/images/e5/c1r1e5n33.tif,1,1,5,33,Un solo pliegue en la imagen.,5
283,283,DATASET/A1/c1/r1/images/e5/c1r1e5n34.tif,1,1,5,34,Un solo pliegue en la imagen.,5
284,284,DATASET/A1/c1/r1/images/e5/c1r1e5n35.tif,1,1,5,35,Un solo pliegue en la imagen.,5
285,285,DATASET/A1/c1/r1/images/e5/c1r1e5n36.tif,1,1,5,36,Un solo pliegue en la imagen.,5
286,286,DATASET/A1/c1/r1/images/e5/c1r1e5n37.tif,1,1,5,37,Un solo pliegue en la imagen.,5
287,287,DATASET/A1/c1/r1/images/e5/c1r1e5n38.tif,1,1,5,38,Un solo pliegue en la imagen.,5
288,288,DATASET/A1/c1/r1/images/e5/c1r1e5n39.tif,1,1,5,39,"Un pliegue en la parte superior izquierda y otro en la derecha.

esquina inferior de la imagen.",5
289,289,DATASET/A1/c1/r1/images/e5/c1r1e5n40.tif,1,1,5,40,Un solo pliegue en la imagen.,5
290,290,DATASET/A1/c1/r1/images/e5/c1r1e5n41.tif,1,1,5,41,Un solo pliegue en la imagen.,5
291,291,DATASET/A1/c1/r1/images/e5/c1r1e5n42.tif,1,1,5,42,Un solo pliegue en la imagen.,5
292,292,DATASET/A1/c1/r1/images/e5/c1r1e5n43.tif,1,1,5,43,Un solo pliegue en la imagen.,5
293,293,DATASET/A1/c1/r1/images/e5/c1r1e5n44.tif,1,1,5,44,Un solo pliegue en la imagen.,5
294,294,DATASET/A1/c1/r1/images/e5/c1r1e5n45.tif,1,1,5,45,Un solo pliegue en la imagen.,5
295,295,DATASET/A1/c1/r1/images/e5/c1r1e5n46.tif,1,1,5,46,"Un pliegue en la esquina inferior derecha de la imagen.
",5
296,296,DATASET/A1/c1/r1/images/e5/c1r1e5n47.tif,1,1,5,47,"Un pliegue en el borde derecho de la imagen.
",5
297,297,DATASET/A1/c1/r1/images/e5/c1r1e5n48.tif,1,1,5,48,"Un pliegue en la esquina superior izquierda de la imagen.
",5
298,298,DATASET/A1/c1/r1/images/e5/c1r1e5n49.tif,1,1,5,49,Un solo pliegue en la imagen.,5
299,299,DATASET/A1/c1/r1/images/e5/c1r1e5n50.tif,1,1,5,50,Un solo pliegue en la imagen.,5
300,300,DATASET/A1/c1/r1/images/e6/c1r1e6n1.tif,1,1,6,1,Mesa de luz apagada.,7
301,301,DATASET/A1/c1/r1/images/e6/c1r1e6n2.tif,1,1,6,2,Lámpara izquierda apagada.,7
302,302,DATASET/A1/c1/r1/images/e6/c1r1e6n3.tif,1,1,6,3,Lámpara derecha apagada.,7
303,303,DATASET/A1/c1/r1/images/e6/c1r1e6n4.tif,1,1,6,4,Mesa de luz y lámpara izquierda apagadas.,7
304,304,DATASET/A1/c1/r1/images/e6/c1r1e6n5.tif,1,1,6,5,Mesa de luz y lámpara derecha apagadas.,7
305,305,DATASET/A1/c1/r1/images/e6/c1r1e6n6.tif,1,1,6,6,Lámparas derecha e izquierda apagadas.,7
306,306,DATASET/A1/c1/r1/images/e6/c1r1e6n7.tif,1,1,6,7,Lámpara izquierda desalineada.,7
307,307,DATASET/A1/c1/r1/images/e6/c1r1e6n8.tif,1,1,6,8,Lámpara derecha desalineada.,7
308,308,DATASET/A1/c1/r1/images/e6/c1r1e6n9.tif,1,1,6,9,Mesa de luz apagada.,7
309,309,DATASET/A1/c1/r1/images/e6/c1r1e6n10.tif,1,1,6,10,Mesa de luz apagada.,7
310,310,DATASET/A1/c1/r1/images/e6/c1r1e6n11.tif,1,1,6,11,Mesa de luz apagada.,7
311,311,DATASET/A1/c1/r1/images/e6/c1r1e6n12.tif,1,1,6,12,Mesa de luz apagada.,7
312,312,DATASET/A1/c1/r1/images/e6/c1r1e6n13.tif,1,1,6,13,Lámpara izquierda apagada.,7
313,313,DATASET/A1/c1/r1/images/e6/c1r1e6n14.tif,1,1,6,14,Lámpara izquierda apagada.,7
314,314,DATASET/A1/c1/r1/images/e6/c1r1e6n15.tif,1,1,6,15,Lámpara izquierda apagada.,7
315,315,DATASET/A1/c1/r1/images/e6/c1r1e6n16.tif,1,1,6,16,Lámpara izquierda apagada.,7
316,316,DATASET/A1/c1/r1/images/e6/c1r1e6n17.tif,1,1,6,17,Lámpara izquierda apagada.,7
317,317,DATASET/A1/c1/r1/images/e6/c1r1e6n18.tif,1,1,6,18,Lámpara derecha apagada.,7
318,318,DATASET/A1/c1/r1/images/e6/c1r1e6n19.tif,1,1,6,19,Lámpara derecha apagada.,7
319,319,DATASET/A1/c1/r1/images/e6/c1r1e6n20.tif,1,1,6,20,Lámpara derecha apagada.,7
320,320,DATASET/A1/c1/r1/images/e6/c1r1e6n21.tif,1,1,6,21,Lámpara derecha apagada.,7
321,321,DATASET/A1/c1/r1/images/e6/c1r1e6n22.tif,1,1,6,22,Lámpara izquierda desalineada.,7
322,322,DATASET/A1/c1/r1/images/e6/c1r1e6n23.tif,1,1,6,23,Lámpara izquierda desalineada.,7
323,323,DATASET/A1/c1/r1/images/e6/c1r1e6n24.tif,1,1,6,24,Lámpara izquierda desalineada.,7
324,324,DATASET/A1/c1/r1/images/e6/c1r1e6n25.tif,1,1,6,25,Lámpara izquierda desalineada.,7
325,325,DATASET/A1/c1/r1/images/e6/c1r1e6n26.tif,1,1,6,26,Lámpara derecha desalineada.,7
326,326,DATASET/A1/c1/r1/images/e6/c1r1e6n27.tif,1,1,6,27,Lámpara derecha desalineada.,7
327,327,DATASET/A1/c1/r1/images/e6/c1r1e6n28.tif,1,1,6,28,Lámpara derecha desalineada.,7
328,328,DATASET/A1/c1/r1/images/e6/c1r1e6n29.tif,1,1,6,29,Lámpara derecha desalineada.,7
329,329,DATASET/A1/c1/r1/images/e6/c1r1e6n30.tif,1,1,6,30,Diferentes sombras en la tela.,7
330,330,DATASET/A1/c1/r1/images/e6/c1r1e6n31.tif,1,1,6,31,Diferentes sombras en la tela.,7
331,331,DATASET/A1/c1/r1/images/e6/c1r1e6n32.tif,1,1,6,32,Diferentes sombras en la tela.,7
332,332,DATASET/A1/c1/r1/images/e6/c1r1e6n33.tif,1,1,6,33,Diferentes sombras en la tela.,7
333,333,DATASET/A1/c1/r1/images/e6/c1r1e6n34.tif,1,1,6,34,Diferentes sombras en la tela.,7
334,334,DATASET/A1/c1/r1/images/e6/c1r1e6n35.tif,1,1,6,35,Diferentes sombras en la tela.,7
335,335,DATASET/A1/c1/r1/images/e6/c1r1e6n36.tif,1,1,6,36,Diferentes sombras en la tela.,7
336,336,DATASET/A1/c1/r1/images/e6/c1r1e6n37.tif,1,1,6,37,Diferentes sombras en la tela.,7
337,337,DATASET/A1/c1/r1/images/e6/c1r1e6n38.tif,1,1,6,38,Diferentes sombras en la tela.,7
338,338,DATASET/A1/c1/r1/images/e6/c1r1e6n39.tif,1,1,6,39,Diferentes sombras en la tela.,7
339,339,DATASET/A1/c1/r1/images/e6/c1r1e6n40.tif,1,1,6,40,Diferentes sombras en la tela.,7
340,340,DATASET/A1/c1/r1/images/e6/c1r1e6n41.tif,1,1,6,41,Diferentes sombras en la tela.,7
341,341,DATASET/A1/c1/r1/images/e6/c1r1e6n42.tif,1,1,6,42,Diferentes sombras en la tela.,7
342,342,DATASET/A1/c1/r1/images/e6/c1r1e6n43.tif,1,1,6,43,Diferentes sombras en la tela.,7
343,343,DATASET/A1/c1/r1/images/e6/c1r1e6n44.tif,1,1,6,44,Diferentes sombras en la tela.,7
344,344,DATASET/A1/c1/r1/images/e6/c1r1e6n45.tif,1,1,6,45,Diferentes sombras en la tela.,7
345,345,DATASET/A1/c1/r1/images/e6/c1r1e6n46.tif,1,1,6,46,Diferentes sombras en la tela.,7
346,346,DATASET/A1/c1/r1/images/e6/c1r1e6n47.tif,1,1,6,47,Diferentes sombras en la tela.,7
347,347,DATASET/A1/c1/r1/images/e6/c1r1e6n48.tif,1,1,6,48,Diferentes sombras en la tela.,7
348,348,DATASET/A1/c1/r1/images/e6/c1r1e6n49.tif,1,1,6,49,Diferentes sombras en la tela.,7
349,349,DATASET/A1/c1/r1/images/e6/c1r1e6n50.tif,1,1,6,50,Diferentes sombras en la tela.,7
350,350,DATASET/A1/c1/r1/images/e7/c1r1e7n1.tif,1,1,7,1,La superficie de la cámara y el tejido de distancia se redujo de 12 cm a 9 cm.,7
351,351,DATASET/A1/c1/r1/images/e7/c1r1e7n2.tif,1,1,7,2,La superficie de la cámara y el tejido de distancia se redujo de 12 cm a 9 cm.,7
352,352,DATASET/A1/c1/r1/images/e7/c1r1e7n3.tif,1,1,7,3,La superficie de la cámara y el tejido de distancia se redujo de 12 cm a 9 cm.,7
353,353,DATASET/A1/c1/r1/images/e7/c1r1e7n4.tif,1,1,7,4,La superficie de la cámara y el tejido de distancia se redujo de 12 cm a 9 cm.,7
354,354,DATASET/A1/c1/r1/images/e7/c1r1e7n5.tif,1,1,7,5,La superficie de la cámara y el tejido de distancia se redujo de 12 cm a 9 cm.,7
355,355,DATASET/A1/c1/r1/images/e7/c1r1e7n6.tif,1,1,7,6,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 18 cm.,7
356,356,DATASET/A1/c1/r1/images/e7/c1r1e7n7.tif,1,1,7,7,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 18 cm.,7
357,357,DATASET/A1/c1/r1/images/e7/c1r1e7n8.tif,1,1,7,8,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 18 cm.,7
358,358,DATASET/A1/c1/r1/images/e7/c1r1e7n9.tif,1,1,7,9,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 18 cm.,7
359,359,DATASET/A1/c1/r1/images/e7/c1r1e7n10.tif,1,1,7,10,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 18 cm.,7
360,360,DATASET/A1/c1/r1/images/e7/c1r1e7n11.tif,1,1,7,11,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 21 cm.,7
361,361,DATASET/A1/c1/r1/images/e7/c1r1e7n12.tif,1,1,7,12,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 21 cm.,7
362,362,DATASET/A1/c1/r1/images/e7/c1r1e7n13.tif,1,1,7,13,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 21 cm.,7
363,363,DATASET/A1/c1/r1/images/e7/c1r1e7n14.tif,1,1,7,14,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 21 cm.,7
364,364,DATASET/A1/c1/r1/images/e7/c1r1e7n15.tif,1,1,7,15,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 21 cm.,7
365,365,DATASET/A1/c1/r1/images/e7/c1r1e7n16.tif,1,1,7,16,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 16 cm.,7
366,366,DATASET/A1/c1/r1/images/e7/c1r1e7n17.tif,1,1,7,17,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 16 cm.,7
367,367,DATASET/A1/c1/r1/images/e7/c1r1e7n18.tif,1,1,7,18,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 16 cm.,7
368,368,DATASET/A1/c1/r1/images/e7/c1r1e7n19.tif,1,1,7,19,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 16 cm.,7
369,369,DATASET/A1/c1/r1/images/e7/c1r1e7n20.tif,1,1,7,20,La distancia entre la cámara y la superficie textil aumentó de 12 cm a 16 cm.,7
370,370,DATASET/A1/c1/r1/images/e7/c1r1e7n21.tif,1,1,7,21,Cámara inclinada 15 grados contra la superficie textil.,7
371,371,DATASET/A1/c1/r1/images/e7/c1r1e7n22.tif,1,1,7,22,Cámara inclinada 15 grados contra la superficie textil.,7
372,372,DATASET/A1/c1/r1/images/e7/c1r1e7n23.tif,1,1,7,23,Cámara inclinada 15 grados contra la superficie textil.,7
373,373,DATASET/A1/c1/r1/images/e7/c1r1e7n24.tif,1,1,7,24,Cámara inclinada 15 grados contra la superficie textil.,7
374,374,DATASET/A1/c1/r1/images/e7/c1r1e7n25.tif,1,1,7,25,Cámara inclinada 15 grados contra la superficie textil.,7
375,375,DATASET/A1/c1/r1/images/e7/c1r1e7n26.tif,1,1,7,26,"Cámara inclinada 15 grados contra la superficie textil y la distancia de la cámara

reducido de 12 cm a 7 cm.",7
376,376,DATASET/A1/c1/r1/images/e7/c1r1e7n27.tif,1,1,7,27,"Cámara inclinada 15 grados contra la superficie textil y la distancia de la cámara

reducido de 12 cm a 7 cm.",7
377,377,DATASET/A1/c1/r1/images/e7/c1r1e7n28.tif,1,1,7,28,"Cámara inclinada 15 grados contra la superficie textil y la distancia de la cámara

reducido de 12 cm a 7 cm.",7
378,378,DATASET/A1/c1/r1/images/e7/c1r1e7n29.tif,1,1,7,29,"Cámara inclinada 15 grados contra la superficie textil y la distancia de la cámara

reducido de 12 cm a 7 cm.",7
379,379,DATASET/A1/c1/r1/images/e7/c1r1e7n30.tif,1,1,7,30,"Cámara inclinada 15 grados contra la superficie textil y la distancia de la cámara

reducido de 12 cm a 7 cm.",7
380,380,DATASET/A1/c1/r1/images/e7/c1r1e7n31.tif,1,1,7,31,"Cámara inclinada 15 grados contra la superficie textil y la distancia de la cámara

ampliado de 12 cm a 19 cm.",7
381,381,DATASET/A1/c1/r1/images/e7/c1r1e7n32.tif,1,1,7,32,"Cámara inclinada 15 grados contra la superficie textil y la distancia de la cámara

ampliado de 12 cm a 19 cm.",7
382,382,DATASET/A1/c1/r1/images/e7/c1r1e7n33.tif,1,1,7,33,"Cámara inclinada 15 grados contra la superficie textil y la distancia de la cámara

ampliado de 12 cm a 19 cm.",7
383,383,DATASET/A1/c1/r1/images/e7/c1r1e7n34.tif,1,1,7,34,"Cámara inclinada 15 grados contra la superficie textil y la distancia de la cámara

ampliado de 12 cm a 19 cm.",7
384,384,DATASET/A1/c1/r1/images/e7/c1r1e7n35.tif,1,1,7,35,"Cámara inclinada 15 grados contra la superficie textil y la distancia de la cámara

ampliado de 12 cm a 19 cm.",7
385,385,DATASET/A1/c1/r1/images/e7/c1r1e7n36.tif,1,1,7,36,"Cámara inclinada 7,5 grados contra la superficie textil.",7
386,386,DATASET/A1/c1/r1/images/e7/c1r1e7n37.tif,1,1,7,37,"Cámara inclinada 7,5 grados contra la superficie textil.",7
387,387,DATASET/A1/c1/r1/images/e7/c1r1e7n38.tif,1,1,7,38,"Cámara inclinada 7,5 grados contra la superficie textil.",7
388,388,DATASET/A1/c1/r1/images/e7/c1r1e7n39.tif,1,1,7,39,"Cámara inclinada 7,5 grados contra la superficie textil.",7
389,389,DATASET/A1/c1/r1/images/e7/c1r1e7n40.tif,1,1,7,40,"Cámara inclinada 7,5 grados contra la superficie textil.",7
390,390,DATASET/A1/c1/r1/images/e7/c1r1e7n41.tif,1,1,7,41,"Cámara inclinada -7,5 grados contra la superficie textil.",7
391,391,DATASET/A1/c1/r1/images/e7/c1r1e7n42.tif,1,1,7,42,"Cámara inclinada -7,5 grados contra la superficie textil.",7
392,392,DATASET/A1/c1/r1/images/e7/c1r1e7n43.tif,1,1,7,43,"Cámara inclinada -7,5 grados contra la superficie textil.",7
393,393,DATASET/A1/c1/r1/images/e7/c1r1e7n44.tif,1,1,7,44,"Cámara inclinada -7,5 grados contra la superficie textil.",7
394,394,DATASET/A1/c1/r1/images/e7/c1r1e7n45.tif,1,1,7,45,"Cámara inclinada -7,5 grados contra la superficie textil.",7
395,395,DATASET/A1/c1/r1/images/e7/c1r1e7n46.tif,1,1,7,46,"Cámara inclinada -30 grados contra la superficie textil y la distancia de la cámara

reducido de 12cm a 10cm.",7
396,396,DATASET/A1/c1/r1/images/e7/c1r1e7n47.tif,1,1,7,47,"Cámara inclinada -30 grados contra la superficie textil y la distancia de la cámara

reducido de 12cm a 10cm.",7
397,397,DATASET/A1/c1/r1/images/e7/c1r1e7n48.tif,1,1,7,48,"Cámara inclinada -30 grados contra la superficie textil y la distancia de la cámara

reducido de 12cm a 10cm.",7
398,398,DATASET/A1/c1/r1/images/e7/c1r1e7n49.tif,1,1,7,49,"Cámara inclinada -30 grados contra la superficie textil y la distancia de la cámara

reducido de 12cm a 10cm.",7
399,399,DATASET/A1/c1/r1/images/e7/c1r1e7n50.tif,1,1,7,50,"Cámara inclinada -30 grados contra la superficie textil y la distancia de la cámara

reducido de 12cm a 10cm.",7
400,400,DATASET/A1/c1/r3/images/e0/c1r3e0n1.tif,1,3,0,1,No error,1
401,401,DATASET/A1/c1/r3/images/e0/c1r3e0n2.tif,1,3,0,2,No error,1
402,402,DATASET/A1/c1/r3/images/e0/c1r3e0n3.tif,1,3,0,3,No error,1
403,403,DATASET/A1/c1/r3/images/e0/c1r3e0n4.tif,1,3,0,4,No error,1
404,404,DATASET/A1/c1/r3/images/e0/c1r3e0n5.tif,1,3,0,5,No error,1
405,405,DATASET/A1/c1/r3/images/e0/c1r3e0n6.tif,1,3,0,6,No error,1
406,406,DATASET/A1/c1/r3/images/e0/c1r3e0n7.tif,1,3,0,7,No error,1
407,407,DATASET/A1/c1/r3/images/e0/c1r3e0n8.tif,1,3,0,8,No error,1
408,408,DATASET/A1/c1/r3/images/e0/c1r3e0n9.tif,1,3,0,9,No error,1
409,409,DATASET/A1/c1/r3/images/e0/c1r3e0n10.tif,1,3,0,10,No error,1
410,410,DATASET/A1/c1/r3/images/e0/c1r3e0n11.tif,1,3,0,11,No error,1
411,411,DATASET/A1/c1/r3/images/e0/c1r3e0n12.tif,1,3,0,12,No error,1
412,412,DATASET/A1/c1/r3/images/e0/c1r3e0n13.tif,1,3,0,13,No error,1
413,413,DATASET/A1/c1/r3/images/e0/c1r3e0n14.tif,1,3,0,14,No error,1
414,414,DATASET/A1/c1/r3/images/e0/c1r3e0n15.tif,1,3,0,15,No error,1
415,415,DATASET/A1/c1/r3/images/e0/c1r3e0n16.tif,1,3,0,16,No error,1
416,416,DATASET/A1/c1/r3/images/e0/c1r3e0n17.tif,1,3,0,17,No error,1
417,417,DATASET/A1/c1/r3/images/e0/c1r3e0n18.tif,1,3,0,18,No error,1
418,418,DATASET/A1/c1/r3/images/e0/c1r3e0n19.tif,1,3,0,19,No error,1
419,419,DATASET/A1/c1/r3/images/e0/c1r3e0n20.tif,1,3,0,20,No error,1
420,420,DATASET/A1/c1/r3/images/e0/c1r3e0n21.tif,1,3,0,21,No error,1
421,421,DATASET/A1/c1/r3/images/e0/c1r3e0n22.tif,1,3,0,22,No error,1
422,422,DATASET/A1/c1/r3/images/e0/c1r3e0n23.tif,1,3,0,23,No error,1
423,423,DATASET/A1/c1/r3/images/e0/c1r3e0n24.tif,1,3,0,24,No error,1
424,424,DATASET/A1/c1/r3/images/e0/c1r3e0n25.tif,1,3,0,25,No error,1
425,425,DATASET/A1/c1/r3/images/e0/c1r3e0n26.tif,1,3,0,26,No error,1
426,426,DATASET/A1/c1/r3/images/e0/c1r3e0n27.tif,1,3,0,27,No error,1
427,427,DATASET/A1/c1/r3/images/e0/c1r3e0n28.tif,1,3,0,28,No error,1
428,428,DATASET/A1/c1/r3/images/e0/c1r3e0n29.tif,1,3,0,29,No error,1
