,paths,c,r,e,n
1354,DATASET/A1/c2/r3/images/e3/c2r3e3n6.tif,2,3,3,6
1355,DATASET/A1/c2/r3/images/e3/c2r3e3n7.tif,2,3,3,7
1356,DATASET/A1/c2/r3/images/e3/c2r3e3n8.tif,2,3,3,8
1357,DATASET/A1/c2/r3/images/e3/c2r3e3n9.tif,2,3,3,9
1358,DATASET/A1/c2/r3/images/e3/c2r3e3n10.tif,2,3,3,10
1359,DATASET/A1/c2/r3/images/e3/c2r3e3n11.tif,2,3,3,11
1360,DATASET/A1/c2/r3/images/e3/c2r3e3n12.tif,2,3,3,12
1361,DATASET/A1/c2/r3/images/e3/c2r3e3n13.tif,2,3,3,13
1362,DATASET/A1/c2/r3/images/e3/c2r3e3n14.tif,2,3,3,14
1363,DATASET/A1/c2/r3/images/e3/c2r3e3n15.tif,2,3,3,15
1364,DATASET/A1/c2/r3/images/e3/c2r3e3n16.tif,2,3,3,16
1365,DATASET/A1/c2/r3/images/e3/c2r3e3n17.tif,2,3,3,17
1366,DATASET/A1/c2/r3/images/e3/c2r3e3n18.tif,2,3,3,18
1367,DATASET/A1/c2/r3/images/e3/c2r3e3n19.tif,2,3,3,19
1368,DATASET/A1/c2/r3/images/e3/c2r3e3n20.tif,2,3,3,20
1369,DATASET/A1/c2/r3/images/e3/c2r3e3n21.tif,2,3,3,21
1370,DATASET/A1/c2/r3/images/e3/c2r3e3n22.tif,2,3,3,22
1371,DATASET/A1/c2/r3/images/e3/c2r3e3n23.tif,2,3,3,23
1372,DATASET/A1/c2/r3/images/e3/c2r3e3n24.tif,2,3,3,24
1373,DATASET/A1/c2/r3/images/e3/c2r3e3n25.tif,2,3,3,25
1374,DATASET/A1/c2/r3/images/e3/c2r3e3n26.tif,2,3,3,26
1375,DATASET/A1/c2/r3/images/e3/c2r3e3n27.tif,2,3,3,27
1376,DATASET/A1/c2/r3/images/e3/c2r3e3n28.tif,2,3,3,28
1377,DATASET/A1/c2/r3/images/e3/c2r3e3n29.tif,2,3,3,29
1378,DATASET/A1/c2/r3/images/e3/c2r3e3n30.tif,2,3,3,30
1379,DATASET/A1/c2/r3/images/e3/c2r3e3n31.tif,2,3,3,31
1380,DATASET/A1/c2/r3/images/e3/c2r3e3n32.tif,2,3,3,32
1381,DATASET/A1/c2/r3/images/e3/c2r3e3n33.tif,2,3,3,33
1382,DATASET/A1/c2/r3/images/e3/c2r3e3n34.tif,2,3,3,34
1383,DATASET/A1/c2/r3/images/e3/c2r3e3n35.tif,2,3,3,35
1384,DATASET/A1/c2/r3/images/e3/c2r3e3n36.tif,2,3,3,36
1385,DATASET/A1/c2/r3/images/e3/c2r3e3n37.tif,2,3,3,37
1386,DATASET/A1/c2/r3/images/e3/c2r3e3n38.tif,2,3,3,38
1387,DATASET/A1/c2/r3/images/e3/c2r3e3n39.tif,2,3,3,39
1388,DATASET/A1/c2/r3/images/e3/c2r3e3n40.tif,2,3,3,40
1389,DATASET/A1/c2/r3/images/e3/c2r3e3n41.tif,2,3,3,41
1390,DATASET/A1/c2/r3/images/e3/c2r3e3n42.tif,2,3,3,42
1391,DATASET/A1/c2/r3/images/e3/c2r3e3n43.tif,2,3,3,43
1392,DATASET/A1/c2/r3/images/e3/c2r3e3n44.tif,2,3,3,44
1393,DATASET/A1/c2/r3/images/e3/c2r3e3n45.tif,2,3,3,45
1394,DATASET/A1/c2/r3/images/e3/c2r3e3n46.tif,2,3,3,46
1395,DATASET/A1/c2/r3/images/e3/c2r3e3n47.tif,2,3,3,47
1396,DATASET/A1/c2/r3/images/e3/c2r3e3n48.tif,2,3,3,48
1397,DATASET/A1/c2/r3/images/e3/c2r3e3n49.tif,2,3,3,49
1398,DATASET/A1/c2/r3/images/e3/c2r3e3n50.tif,2,3,3,50
1399,DATASET/A1/c2/r3/images/e4/c2r3e4n1.tif,2,3,4,1
1400,DATASET/A1/c2/r3/images/e4/c2r3e4n2.tif,2,3,4,2
1401,DATASET/A1/c2/r3/images/e4/c2r3e4n3.tif,2,3,4,3
1402,DATASET/A1/c2/r3/images/e4/c2r3e4n4.tif,2,3,4,4
1403,DATASET/A1/c2/r3/images/e4/c2r3e4n5.tif,2,3,4,5
1404,DATASET/A1/c2/r3/images/e4/c2r3e4n6.tif,2,3,4,6
1405,DATASET/A1/c2/r3/images/e4/c2r3e4n7.tif,2,3,4,7
1406,DATASET/A1/c2/r3/images/e4/c2r3e4n8.tif,2,3,4,8
1407,DATASET/A1/c2/r3/images/e4/c2r3e4n9.tif,2,3,4,9
1408,DATASET/A1/c2/r3/images/e4/c2r3e4n10.tif,2,3,4,10
1409,DATASET/A1/c2/r3/images/e4/c2r3e4n11.tif,2,3,4,11
1410,DATASET/A1/c2/r3/images/e4/c2r3e4n12.tif,2,3,4,12
1411,DATASET/A1/c2/r3/images/e4/c2r3e4n13.tif,2,3,4,13
1412,DATASET/A1/c2/r3/images/e4/c2r3e4n14.tif,2,3,4,14
1413,DATASET/A1/c2/r3/images/e4/c2r3e4n15.tif,2,3,4,15
1414,DATASET/A1/c2/r3/images/e4/c2r3e4n16.tif,2,3,4,16
1415,DATASET/A1/c2/r3/images/e4/c2r3e4n17.tif,2,3,4,17
1416,DATASET/A1/c2/r3/images/e4/c2r3e4n18.tif,2,3,4,18
1417,DATASET/A1/c2/r3/images/e4/c2r3e4n19.tif,2,3,4,19
1418,DATASET/A1/c2/r3/images/e4/c2r3e4n20.tif,2,3,4,20
1419,DATASET/A1/c2/r3/images/e4/c2r3e4n21.tif,2,3,4,21
1420,DATASET/A1/c2/r3/images/e4/c2r3e4n22.tif,2,3,4,22
1421,DATASET/A1/c2/r3/images/e4/c2r3e4n23.tif,2,3,4,23
1422,DATASET/A1/c2/r3/images/e4/c2r3e4n24.tif,2,3,4,24
1423,DATASET/A1/c2/r3/images/e4/c2r3e4n25.tif,2,3,4,25
1424,DATASET/A1/c2/r3/images/e4/c2r3e4n26.tif,2,3,4,26
1425,DATASET/A1/c2/r3/images/e4/c2r3e4n27.tif,2,3,4,27
1426,DATASET/A1/c2/r3/images/e4/c2r3e4n28.tif,2,3,4,28
1427,DATASET/A1/c2/r3/images/e4/c2r3e4n29.tif,2,3,4,29
1428,DATASET/A1/c2/r3/images/e4/c2r3e4n30.tif,2,3,4,30
1429,DATASET/A1/c2/r3/images/e4/c2r3e4n31.tif,2,3,4,31
1430,DATASET/A1/c2/r3/images/e4/c2r3e4n32.tif,2,3,4,32
1431,DATASET/A1/c2/r3/images/e4/c2r3e4n33.tif,2,3,4,33
1432,DATASET/A1/c2/r3/images/e4/c2r3e4n34.tif,2,3,4,34
1433,DATASET/A1/c2/r3/images/e4/c2r3e4n35.tif,2,3,4,35
1434,DATASET/A1/c2/r3/images/e4/c2r3e4n36.tif,2,3,4,36
1435,DATASET/A1/c2/r3/images/e4/c2r3e4n37.tif,2,3,4,37
1436,DATASET/A1/c2/r3/images/e4/c2r3e4n38.tif,2,3,4,38
1437,DATASET/A1/c2/r3/images/e4/c2r3e4n39.tif,2,3,4,39
1438,DATASET/A1/c2/r3/images/e4/c2r3e4n40.tif,2,3,4,40
1439,DATASET/A1/c2/r3/images/e4/c2r3e4n41.tif,2,3,4,41
1440,DATASET/A1/c2/r3/images/e4/c2r3e4n42.tif,2,3,4,42
1441,DATASET/A1/c2/r3/images/e4/c2r3e4n43.tif,2,3,4,43
1442,DATASET/A1/c2/r3/images/e4/c2r3e4n44.tif,2,3,4,44
1443,DATASET/A1/c2/r3/images/e4/c2r3e4n45.tif,2,3,4,45
1444,DATASET/A1/c2/r3/images/e4/c2r3e4n46.tif,2,3,4,46
1445,DATASET/A1/c2/r3/images/e4/c2r3e4n47.tif,2,3,4,47
1446,DATASET/A1/c2/r3/images/e4/c2r3e4n48.tif,2,3,4,48
1447,DATASET/A1/c2/r3/images/e4/c2r3e4n49.tif,2,3,4,49
1448,DATASET/A1/c2/r3/images/e4/c2r3e4n50.tif,2,3,4,50
1449,DATASET/A1/c2/r3/images/e5/c2r3e5n1.tif,2,3,5,1
1450,DATASET/A1/c2/r3/images/e5/c2r3e5n2.tif,2,3,5,2
1451,DATASET/A1/c2/r3/images/e5/c2r3e5n3.tif,2,3,5,3
1452,DATASET/A1/c2/r3/images/e5/c2r3e5n4.tif,2,3,5,4
1453,DATASET/A1/c2/r3/images/e5/c2r3e5n5.tif,2,3,5,5
1454,DATASET/A1/c2/r3/images/e5/c2r3e5n6.tif,2,3,5,6
1455,DATASET/A1/c2/r3/images/e5/c2r3e5n7.tif,2,3,5,7
1456,DATASET/A1/c2/r3/images/e5/c2r3e5n8.tif,2,3,5,8
1457,DATASET/A1/c2/r3/images/e5/c2r3e5n9.tif,2,3,5,9
1458,DATASET/A1/c2/r3/images/e5/c2r3e5n10.tif,2,3,5,10
1459,DATASET/A1/c2/r3/images/e5/c2r3e5n11.tif,2,3,5,11
1460,DATASET/A1/c2/r3/images/e5/c2r3e5n12.tif,2,3,5,12
1461,DATASET/A1/c2/r3/images/e5/c2r3e5n13.tif,2,3,5,13
1462,DATASET/A1/c2/r3/images/e5/c2r3e5n14.tif,2,3,5,14
1463,DATASET/A1/c2/r3/images/e5/c2r3e5n15.tif,2,3,5,15
1464,DATASET/A1/c2/r3/images/e5/c2r3e5n16.tif,2,3,5,16
1465,DATASET/A1/c2/r3/images/e5/c2r3e5n17.tif,2,3,5,17
1466,DATASET/A1/c2/r3/images/e5/c2r3e5n18.tif,2,3,5,18
1467,DATASET/A1/c2/r3/images/e5/c2r3e5n19.tif,2,3,5,19
1468,DATASET/A1/c2/r3/images/e5/c2r3e5n20.tif,2,3,5,20
1469,DATASET/A1/c2/r3/images/e5/c2r3e5n21.tif,2,3,5,21
1470,DATASET/A1/c2/r3/images/e5/c2r3e5n22.tif,2,3,5,22
1471,DATASET/A1/c2/r3/images/e5/c2r3e5n23.tif,2,3,5,23
1472,DATASET/A1/c2/r3/images/e5/c2r3e5n24.tif,2,3,5,24
1473,DATASET/A1/c2/r3/images/e5/c2r3e5n25.tif,2,3,5,25
1474,DATASET/A1/c2/r3/images/e5/c2r3e5n26.tif,2,3,5,26
1475,DATASET/A1/c2/r3/images/e5/c2r3e5n27.tif,2,3,5,27
1476,DATASET/A1/c2/r3/images/e5/c2r3e5n28.tif,2,3,5,28
1477,DATASET/A1/c2/r3/images/e5/c2r3e5n29.tif,2,3,5,29
1478,DATASET/A1/c2/r3/images/e5/c2r3e5n30.tif,2,3,5,30
1479,DATASET/A1/c2/r3/images/e5/c2r3e5n31.tif,2,3,5,31
1480,DATASET/A1/c2/r3/images/e5/c2r3e5n32.tif,2,3,5,32
1481,DATASET/A1/c2/r3/images/e5/c2r3e5n33.tif,2,3,5,33
1482,DATASET/A1/c2/r3/images/e5/c2r3e5n34.tif,2,3,5,34
1483,DATASET/A1/c2/r3/images/e5/c2r3e5n35.tif,2,3,5,35
1484,DATASET/A1/c2/r3/images/e5/c2r3e5n36.tif,2,3,5,36
1485,DATASET/A1/c2/r3/images/e5/c2r3e5n37.tif,2,3,5,37
1486,DATASET/A1/c2/r3/images/e5/c2r3e5n38.tif,2,3,5,38
1487,DATASET/A1/c2/r3/images/e5/c2r3e5n39.tif,2,3,5,39
1488,DATASET/A1/c2/r3/images/e5/c2r3e5n40.tif,2,3,5,40
1489,DATASET/A1/c2/r3/images/e5/c2r3e5n41.tif,2,3,5,41
1490,DATASET/A1/c2/r3/images/e5/c2r3e5n42.tif,2,3,5,42
1491,DATASET/A1/c2/r3/images/e5/c2r3e5n43.tif,2,3,5,43
1492,DATASET/A1/c2/r3/images/e5/c2r3e5n44.tif,2,3,5,44
1493,DATASET/A1/c2/r3/images/e5/c2r3e5n45.tif,2,3,5,45
1494,DATASET/A1/c2/r3/images/e5/c2r3e5n46.tif,2,3,5,46
1495,DATASET/A1/c2/r3/images/e5/c2r3e5n47.tif,2,3,5,47
1496,DATASET/A1/c2/r3/images/e5/c2r3e5n48.tif,2,3,5,48
1497,DATASET/A1/c2/r3/images/e5/c2r3e5n49.tif,2,3,5,49
1498,DATASET/A1/c2/r3/images/e5/c2r3e5n50.tif,2,3,5,50
1499,DATASET/A1/c2/r3/images/e6/c2r3e6n1.tif,2,3,6,1
1500,DATASET/A1/c2/r3/images/e6/c2r3e6n2.tif,2,3,6,2
1501,DATASET/A1/c2/r3/images/e6/c2r3e6n3.tif,2,3,6,3
1502,DATASET/A1/c2/r3/images/e6/c2r3e6n4.tif,2,3,6,4
1503,DATASET/A1/c2/r3/images/e6/c2r3e6n5.tif,2,3,6,5
1504,DATASET/A1/c2/r3/images/e6/c2r3e6n6.tif,2,3,6,6
1505,DATASET/A1/c2/r3/images/e6/c2r3e6n7.tif,2,3,6,7
1506,DATASET/A1/c2/r3/images/e6/c2r3e6n8.tif,2,3,6,8
1507,DATASET/A1/c2/r3/images/e6/c2r3e6n9.tif,2,3,6,9
1508,DATASET/A1/c2/r3/images/e6/c2r3e6n10.tif,2,3,6,10
1509,DATASET/A1/c2/r3/images/e6/c2r3e6n11.tif,2,3,6,11
1510,DATASET/A1/c2/r3/images/e6/c2r3e6n12.tif,2,3,6,12
1511,DATASET/A1/c2/r3/images/e6/c2r3e6n13.tif,2,3,6,13
1512,DATASET/A1/c2/r3/images/e6/c2r3e6n14.tif,2,3,6,14
1513,DATASET/A1/c2/r3/images/e6/c2r3e6n15.tif,2,3,6,15
1514,DATASET/A1/c2/r3/images/e6/c2r3e6n16.tif,2,3,6,16
1515,DATASET/A1/c2/r3/images/e6/c2r3e6n17.tif,2,3,6,17
1516,DATASET/A1/c2/r3/images/e6/c2r3e6n18.tif,2,3,6,18
1517,DATASET/A1/c2/r3/images/e6/c2r3e6n19.tif,2,3,6,19
1518,DATASET/A1/c2/r3/images/e6/c2r3e6n20.tif,2,3,6,20
1519,DATASET/A1/c2/r3/images/e6/c2r3e6n21.tif,2,3,6,21
1520,DATASET/A1/c2/r3/images/e6/c2r3e6n22.tif,2,3,6,22
1521,DATASET/A1/c2/r3/images/e6/c2r3e6n23.tif,2,3,6,23
1522,DATASET/A1/c2/r3/images/e6/c2r3e6n24.tif,2,3,6,24
1523,DATASET/A1/c2/r3/images/e6/c2r3e6n25.tif,2,3,6,25
1524,DATASET/A1/c2/r3/images/e6/c2r3e6n26.tif,2,3,6,26
1525,DATASET/A1/c2/r3/images/e6/c2r3e6n27.tif,2,3,6,27
1526,DATASET/A1/c2/r3/images/e6/c2r3e6n28.tif,2,3,6,28
1527,DATASET/A1/c2/r3/images/e6/c2r3e6n29.tif,2,3,6,29
1528,DATASET/A1/c2/r3/images/e6/c2r3e6n30.tif,2,3,6,30
1529,DATASET/A1/c2/r3/images/e6/c2r3e6n31.tif,2,3,6,31
1530,DATASET/A1/c2/r3/images/e6/c2r3e6n32.tif,2,3,6,32
1531,DATASET/A1/c2/r3/images/e6/c2r3e6n33.tif,2,3,6,33
1532,DATASET/A1/c2/r3/images/e6/c2r3e6n34.tif,2,3,6,34
1533,DATASET/A1/c2/r3/images/e6/c2r3e6n35.tif,2,3,6,35
1534,DATASET/A1/c2/r3/images/e6/c2r3e6n36.tif,2,3,6,36
1535,DATASET/A1/c2/r3/images/e6/c2r3e6n37.tif,2,3,6,37
1536,DATASET/A1/c2/r3/images/e6/c2r3e6n38.tif,2,3,6,38
1537,DATASET/A1/c2/r3/images/e6/c2r3e6n39.tif,2,3,6,39
1538,DATASET/A1/c2/r3/images/e6/c2r3e6n40.tif,2,3,6,40
1539,DATASET/A1/c2/r3/images/e6/c2r3e6n41.tif,2,3,6,41
1540,DATASET/A1/c2/r3/images/e6/c2r3e6n42.tif,2,3,6,42
1541,DATASET/A1/c2/r3/images/e6/c2r3e6n43.tif,2,3,6,43
1542,DATASET/A1/c2/r3/images/e6/c2r3e6n44.tif,2,3,6,44
1543,DATASET/A1/c2/r3/images/e6/c2r3e6n45.tif,2,3,6,45
1544,DATASET/A1/c2/r3/images/e6/c2r3e6n46.tif,2,3,6,46
1545,DATASET/A1/c2/r3/images/e6/c2r3e6n47.tif,2,3,6,47
1546,DATASET/A1/c2/r3/images/e6/c2r3e6n48.tif,2,3,6,48
1547,DATASET/A1/c2/r3/images/e6/c2r3e6n49.tif,2,3,6,49
1548,DATASET/A1/c2/r3/images/e6/c2r3e6n50.tif,2,3,6,50
1549,DATASET/A1/c2/r3/images/e7/c2r3e7n1.tif,2,3,7,1
1550,DATASET/A1/c2/r3/images/e7/c2r3e7n2.tif,2,3,7,2
1551,DATASET/A1/c2/r3/images/e7/c2r3e7n3.tif,2,3,7,3
1552,DATASET/A1/c2/r3/images/e7/c2r3e7n4.tif,2,3,7,4
1553,DATASET/A1/c2/r3/images/e7/c2r3e7n5.tif,2,3,7,5
1554,DATASET/A1/c2/r3/images/e7/c2r3e7n6.tif,2,3,7,6
1555,DATASET/A1/c2/r3/images/e7/c2r3e7n7.tif,2,3,7,7
1556,DATASET/A1/c2/r3/images/e7/c2r3e7n8.tif,2,3,7,8
1557,DATASET/A1/c2/r3/images/e7/c2r3e7n9.tif,2,3,7,9
1558,DATASET/A1/c2/r3/images/e7/c2r3e7n10.tif,2,3,7,10
1559,DATASET/A1/c2/r3/images/e7/c2r3e7n11.tif,2,3,7,11
1560,DATASET/A1/c2/r3/images/e7/c2r3e7n12.tif,2,3,7,12
1561,DATASET/A1/c2/r3/images/e7/c2r3e7n13.tif,2,3,7,13
1562,DATASET/A1/c2/r3/images/e7/c2r3e7n14.tif,2,3,7,14
1563,DATASET/A1/c2/r3/images/e7/c2r3e7n15.tif,2,3,7,15
1564,DATASET/A1/c2/r3/images/e7/c2r3e7n16.tif,2,3,7,16
1565,DATASET/A1/c2/r3/images/e7/c2r3e7n17.tif,2,3,7,17
1566,DATASET/A1/c2/r3/images/e7/c2r3e7n18.tif,2,3,7,18
1567,DATASET/A1/c2/r3/images/e7/c2r3e7n19.tif,2,3,7,19
1568,DATASET/A1/c2/r3/images/e7/c2r3e7n20.tif,2,3,7,20
1569,DATASET/A1/c2/r3/images/e7/c2r3e7n21.tif,2,3,7,21
1570,DATASET/A1/c2/r3/images/e7/c2r3e7n22.tif,2,3,7,22
1571,DATASET/A1/c2/r3/images/e7/c2r3e7n23.tif,2,3,7,23
1572,DATASET/A1/c2/r3/images/e7/c2r3e7n24.tif,2,3,7,24
1573,DATASET/A1/c2/r3/images/e7/c2r3e7n25.tif,2,3,7,25
1574,DATASET/A1/c2/r3/images/e7/c2r3e7n26.tif,2,3,7,26
1575,DATASET/A1/c2/r3/images/e7/c2r3e7n27.tif,2,3,7,27
1576,DATASET/A1/c2/r3/images/e7/c2r3e7n28.tif,2,3,7,28
1577,DATASET/A1/c2/r3/images/e7/c2r3e7n29.tif,2,3,7,29
1578,DATASET/A1/c2/r3/images/e7/c2r3e7n30.tif,2,3,7,30
1579,DATASET/A1/c2/r3/images/e7/c2r3e7n31.tif,2,3,7,31
1580,DATASET/A1/c2/r3/images/e7/c2r3e7n32.tif,2,3,7,32
1581,DATASET/A1/c2/r3/images/e7/c2r3e7n33.tif,2,3,7,33
1582,DATASET/A1/c2/r3/images/e7/c2r3e7n34.tif,2,3,7,34
1583,DATASET/A1/c2/r3/images/e7/c2r3e7n35.tif,2,3,7,35
1584,DATASET/A1/c2/r3/images/e7/c2r3e7n36.tif,2,3,7,36
1585,DATASET/A1/c2/r3/images/e7/c2r3e7n37.tif,2,3,7,37
1586,DATASET/A1/c2/r3/images/e7/c2r3e7n38.tif,2,3,7,38
1587,DATASET/A1/c2/r3/images/e7/c2r3e7n39.tif,2,3,7,39
1588,DATASET/A1/c2/r3/images/e7/c2r3e7n40.tif,2,3,7,40
1589,DATASET/A1/c2/r3/images/e7/c2r3e7n41.tif,2,3,7,41
1590,DATASET/A1/c2/r3/images/e7/c2r3e7n42.tif,2,3,7,42
1591,DATASET/A1/c2/r3/images/e7/c2r3e7n43.tif,2,3,7,43
1592,DATASET/A1/c2/r3/images/e7/c2r3e7n44.tif,2,3,7,44
1593,DATASET/A1/c2/r3/images/e7/c2r3e7n45.tif,2,3,7,45
1594,DATASET/A1/c2/r3/images/e7/c2r3e7n46.tif,2,3,7,46
1595,DATASET/A1/c2/r3/images/e7/c2r3e7n47.tif,2,3,7,47
1596,DATASET/A1/c2/r3/images/e7/c2r3e7n48.tif,2,3,7,48
1597,DATASET/A1/c2/r3/images/e7/c2r3e7n49.tif,2,3,7,49
1598,DATASET/A1/c2/r3/images/e7/c2r3e7n50.tif,2,3,7,50
1599,DATASET/A1/c3/r1/images/e0/c3r1e0n1.tif,3,1,0,1
1600,DATASET/A1/c3/r1/images/e0/c3r1e0n2.tif,3,1,0,2
1601,DATASET/A1/c3/r1/images/e0/c3r1e0n3.tif,3,1,0,3
1602,DATASET/A1/c3/r1/images/e0/c3r1e0n4.tif,3,1,0,4
1603,DATASET/A1/c3/r1/images/e0/c3r1e0n5.tif,3,1,0,5
1604,DATASET/A1/c3/r1/images/e0/c3r1e0n6.tif,3,1,0,6
1605,DATASET/A1/c3/r1/images/e0/c3r1e0n7.tif,3,1,0,7
1606,DATASET/A1/c3/r1/images/e0/c3r1e0n8.tif,3,1,0,8
1607,DATASET/A1/c3/r1/images/e0/c3r1e0n9.tif,3,1,0,9
1608,DATASET/A1/c3/r1/images/e0/c3r1e0n10.tif,3,1,0,10
1609,DATASET/A1/c3/r1/images/e0/c3r1e0n11.tif,3,1,0,11
1610,DATASET/A1/c3/r1/images/e0/c3r1e0n12.tif,3,1,0,12
1611,DATASET/A1/c3/r1/images/e0/c3r1e0n13.tif,3,1,0,13
1612,DATASET/A1/c3/r1/images/e0/c3r1e0n14.tif,3,1,0,14
1613,DATASET/A1/c3/r1/images/e0/c3r1e0n15.tif,3,1,0,15
1614,DATASET/A1/c3/r1/images/e0/c3r1e0n16.tif,3,1,0,16
1615,DATASET/A1/c3/r1/images/e0/c3r1e0n17.tif,3,1,0,17
1616,DATASET/A1/c3/r1/images/e0/c3r1e0n18.tif,3,1,0,18
1617,DATASET/A1/c3/r1/images/e0/c3r1e0n19.tif,3,1,0,19
1618,DATASET/A1/c3/r1/images/e0/c3r1e0n20.tif,3,1,0,20
1619,DATASET/A1/c3/r1/images/e0/c3r1e0n21.tif,3,1,0,21
1620,DATASET/A1/c3/r1/images/e0/c3r1e0n22.tif,3,1,0,22
1621,DATASET/A1/c3/r1/images/e0/c3r1e0n23.tif,3,1,0,23
1622,DATASET/A1/c3/r1/images/e0/c3r1e0n24.tif,3,1,0,24
1623,DATASET/A1/c3/r1/images/e0/c3r1e0n25.tif,3,1,0,25
1624,DATASET/A1/c3/r1/images/e0/c3r1e0n26.tif,3,1,0,26
1625,DATASET/A1/c3/r1/images/e0/c3r1e0n27.tif,3,1,0,27
1626,DATASET/A1/c3/r1/images/e0/c3r1e0n28.tif,3,1,0,28
1627,DATASET/A1/c3/r1/images/e0/c3r1e0n29.tif,3,1,0,29
1628,DATASET/A1/c3/r1/images/e0/c3r1e0n30.tif,3,1,0,30
1629,DATASET/A1/c3/r1/images/e0/c3r1e0n31.tif,3,1,0,31
1630,DATASET/A1/c3/r1/images/e0/c3r1e0n32.tif,3,1,0,32
1631,DATASET/A1/c3/r1/images/e0/c3r1e0n33.tif,3,1,0,33
1632,DATASET/A1/c3/r1/images/e0/c3r1e0n34.tif,3,1,0,34
1633,DATASET/A1/c3/r1/images/e0/c3r1e0n35.tif,3,1,0,35
1634,DATASET/A1/c3/r1/images/e0/c3r1e0n36.tif,3,1,0,36
1635,DATASET/A1/c3/r1/images/e0/c3r1e0n37.tif,3,1,0,37
1636,DATASET/A1/c3/r1/images/e0/c3r1e0n38.tif,3,1,0,38
1637,DATASET/A1/c3/r1/images/e0/c3r1e0n39.tif,3,1,0,39
1638,DATASET/A1/c3/r1/images/e0/c3r1e0n40.tif,3,1,0,40
1639,DATASET/A1/c3/r1/images/e0/c3r1e0n41.tif,3,1,0,41
1640,DATASET/A1/c3/r1/images/e0/c3r1e0n42.tif,3,1,0,42
1641,DATASET/A1/c3/r1/images/e0/c3r1e0n43.tif,3,1,0,43
1642,DATASET/A1/c3/r1/images/e0/c3r1e0n44.tif,3,1,0,44
1643,DATASET/A1/c3/r1/images/e0/c3r1e0n45.tif,3,1,0,45
1644,DATASET/A1/c3/r1/images/e0/c3r1e0n46.tif,3,1,0,46
1645,DATASET/A1/c3/r1/images/e0/c3r1e0n47.tif,3,1,0,47
1646,DATASET/A1/c3/r1/images/e0/c3r1e0n48.tif,3,1,0,48
1647,DATASET/A1/c3/r1/images/e0/c3r1e0n49.tif,3,1,0,49
1648,DATASET/A1/c3/r1/images/e0/c3r1e0n50.tif,3,1,0,50
1649,DATASET/A1/c3/r1/images/e1/c3r1e1n1.tif,3,1,1,1
1650,DATASET/A1/c3/r1/images/e1/c3r1e1n2.tif,3,1,1,2
1651,DATASET/A1/c3/r1/images/e1/c3r1e1n3.tif,3,1,1,3
1652,DATASET/A1/c3/r1/images/e1/c3r1e1n4.tif,3,1,1,4
1653,DATASET/A1/c3/r1/images/e1/c3r1e1n5.tif,3,1,1,5
1654,DATASET/A1/c3/r1/images/e1/c3r1e1n6.tif,3,1,1,6
1655,DATASET/A1/c3/r1/images/e1/c3r1e1n7.tif,3,1,1,7
1656,DATASET/A1/c3/r1/images/e1/c3r1e1n8.tif,3,1,1,8
1657,DATASET/A1/c3/r1/images/e1/c3r1e1n9.tif,3,1,1,9
1658,DATASET/A1/c3/r1/images/e1/c3r1e1n10.tif,3,1,1,10
1659,DATASET/A1/c3/r1/images/e1/c3r1e1n11.tif,3,1,1,11
1660,DATASET/A1/c3/r1/images/e1/c3r1e1n12.tif,3,1,1,12
1661,DATASET/A1/c3/r1/images/e1/c3r1e1n13.tif,3,1,1,13
1662,DATASET/A1/c3/r1/images/e1/c3r1e1n14.tif,3,1,1,14
1663,DATASET/A1/c3/r1/images/e1/c3r1e1n15.tif,3,1,1,15
1664,DATASET/A1/c3/r1/images/e1/c3r1e1n16.tif,3,1,1,16
1665,DATASET/A1/c3/r1/images/e1/c3r1e1n17.tif,3,1,1,17
1666,DATASET/A1/c3/r1/images/e1/c3r1e1n18.tif,3,1,1,18
1667,DATASET/A1/c3/r1/images/e1/c3r1e1n19.tif,3,1,1,19
1668,DATASET/A1/c3/r1/images/e1/c3r1e1n20.tif,3,1,1,20
1669,DATASET/A1/c3/r1/images/e1/c3r1e1n21.tif,3,1,1,21
1670,DATASET/A1/c3/r1/images/e1/c3r1e1n22.tif,3,1,1,22
1671,DATASET/A1/c3/r1/images/e1/c3r1e1n23.tif,3,1,1,23
1672,DATASET/A1/c3/r1/images/e1/c3r1e1n24.tif,3,1,1,24
1673,DATASET/A1/c3/r1/images/e1/c3r1e1n25.tif,3,1,1,25
1674,DATASET/A1/c3/r1/images/e1/c3r1e1n26.tif,3,1,1,26
1675,DATASET/A1/c3/r1/images/e1/c3r1e1n27.tif,3,1,1,27
1676,DATASET/A1/c3/r1/images/e1/c3r1e1n28.tif,3,1,1,28
1677,DATASET/A1/c3/r1/images/e1/c3r1e1n29.tif,3,1,1,29
1678,DATASET/A1/c3/r1/images/e1/c3r1e1n30.tif,3,1,1,30
1679,DATASET/A1/c3/r1/images/e1/c3r1e1n31.tif,3,1,1,31
1680,DATASET/A1/c3/r1/images/e1/c3r1e1n32.tif,3,1,1,32
1681,DATASET/A1/c3/r1/images/e1/c3r1e1n33.tif,3,1,1,33
1682,DATASET/A1/c3/r1/images/e1/c3r1e1n34.tif,3,1,1,34
1683,DATASET/A1/c3/r1/images/e1/c3r1e1n35.tif,3,1,1,35
1684,DATASET/A1/c3/r1/images/e1/c3r1e1n36.tif,3,1,1,36
1685,DATASET/A1/c3/r1/images/e1/c3r1e1n37.tif,3,1,1,37
1686,DATASET/A1/c3/r1/images/e1/c3r1e1n38.tif,3,1,1,38
