,Unnamed: 0,paths,c,r,e,n,pattern,patter_idx
262,262,DATASET/A1/c1/r1/images/e5/c1r1e5n13.tif,1,1,5,13,llisa-fosca,0
263,263,DATASET/A1/c1/r1/images/e5/c1r1e5n14.tif,1,1,5,14,llisa-fosca,0
264,264,DATASET/A1/c1/r1/images/e5/c1r1e5n15.tif,1,1,5,15,llisa-fosca,0
265,265,DATASET/A1/c1/r1/images/e5/c1r1e5n16.tif,1,1,5,16,llisa-fosca,0
266,266,DATASET/A1/c1/r1/images/e5/c1r1e5n17.tif,1,1,5,17,llisa-fosca,0
267,267,DATASET/A1/c1/r1/images/e5/c1r1e5n18.tif,1,1,5,18,llisa-fosca,0
268,268,DATASET/A1/c1/r1/images/e5/c1r1e5n19.tif,1,1,5,19,llisa-fosca,0
269,269,DATASET/A1/c1/r1/images/e5/c1r1e5n20.tif,1,1,5,20,llisa-fosca,0
270,270,DATASET/A1/c1/r1/images/e5/c1r1e5n21.tif,1,1,5,21,llisa-fosca,0
271,271,DATASET/A1/c1/r1/images/e5/c1r1e5n22.tif,1,1,5,22,llisa-fosca,0
272,272,DATASET/A1/c1/r1/images/e5/c1r1e5n23.tif,1,1,5,23,llisa-fosca,0
273,273,DATASET/A1/c1/r1/images/e5/c1r1e5n24.tif,1,1,5,24,llisa-fosca,0
274,274,DATASET/A1/c1/r1/images/e5/c1r1e5n25.tif,1,1,5,25,llisa-fosca,0
275,275,DATASET/A1/c1/r1/images/e5/c1r1e5n26.tif,1,1,5,26,llisa-fosca,0
276,276,DATASET/A1/c1/r1/images/e5/c1r1e5n27.tif,1,1,5,27,llisa-fosca,0
277,277,DATASET/A1/c1/r1/images/e5/c1r1e5n28.tif,1,1,5,28,llisa-fosca,0
278,278,DATASET/A1/c1/r1/images/e5/c1r1e5n29.tif,1,1,5,29,llisa-fosca,0
279,279,DATASET/A1/c1/r1/images/e5/c1r1e5n30.tif,1,1,5,30,llisa-fosca,0
280,280,DATASET/A1/c1/r1/images/e5/c1r1e5n31.tif,1,1,5,31,llisa-fosca,0
281,281,DATASET/A1/c1/r1/images/e5/c1r1e5n32.tif,1,1,5,32,llisa-fosca,0
282,282,DATASET/A1/c1/r1/images/e5/c1r1e5n33.tif,1,1,5,33,llisa-fosca,0
283,283,DATASET/A1/c1/r1/images/e5/c1r1e5n34.tif,1,1,5,34,llisa-fosca,0
284,284,DATASET/A1/c1/r1/images/e5/c1r1e5n35.tif,1,1,5,35,llisa-fosca,0
285,285,DATASET/A1/c1/r1/images/e5/c1r1e5n36.tif,1,1,5,36,llisa-fosca,0
286,286,DATASET/A1/c1/r1/images/e5/c1r1e5n37.tif,1,1,5,37,llisa-fosca,0
287,287,DATASET/A1/c1/r1/images/e5/c1r1e5n38.tif,1,1,5,38,llisa-fosca,0
288,288,DATASET/A1/c1/r1/images/e5/c1r1e5n39.tif,1,1,5,39,llisa-fosca,0
289,289,DATASET/A1/c1/r1/images/e5/c1r1e5n40.tif,1,1,5,40,llisa-fosca,0
290,290,DATASET/A1/c1/r1/images/e5/c1r1e5n41.tif,1,1,5,41,llisa-fosca,0
291,291,DATASET/A1/c1/r1/images/e5/c1r1e5n42.tif,1,1,5,42,llisa-fosca,0
292,292,DATASET/A1/c1/r1/images/e5/c1r1e5n43.tif,1,1,5,43,llisa-fosca,0
293,293,DATASET/A1/c1/r1/images/e5/c1r1e5n44.tif,1,1,5,44,llisa-fosca,0
294,294,DATASET/A1/c1/r1/images/e5/c1r1e5n45.tif,1,1,5,45,llisa-fosca,0
295,295,DATASET/A1/c1/r1/images/e5/c1r1e5n46.tif,1,1,5,46,llisa-fosca,0
296,296,DATASET/A1/c1/r1/images/e5/c1r1e5n47.tif,1,1,5,47,llisa-fosca,0
297,297,DATASET/A1/c1/r1/images/e5/c1r1e5n48.tif,1,1,5,48,llisa-fosca,0
298,298,DATASET/A1/c1/r1/images/e5/c1r1e5n49.tif,1,1,5,49,llisa-fosca,0
299,299,DATASET/A1/c1/r1/images/e5/c1r1e5n50.tif,1,1,5,50,llisa-fosca,0
300,300,DATASET/A1/c1/r1/images/e6/c1r1e6n1.tif,1,1,6,1,llisa-fosca,0
301,301,DATASET/A1/c1/r1/images/e6/c1r1e6n2.tif,1,1,6,2,llisa-fosca,0
302,302,DATASET/A1/c1/r1/images/e6/c1r1e6n3.tif,1,1,6,3,llisa-fosca,0
303,303,DATASET/A1/c1/r1/images/e6/c1r1e6n4.tif,1,1,6,4,llisa-fosca,0
304,304,DATASET/A1/c1/r1/images/e6/c1r1e6n5.tif,1,1,6,5,llisa-fosca,0
305,305,DATASET/A1/c1/r1/images/e6/c1r1e6n6.tif,1,1,6,6,llisa-fosca,0
306,306,DATASET/A1/c1/r1/images/e6/c1r1e6n7.tif,1,1,6,7,llisa-fosca,0
307,307,DATASET/A1/c1/r1/images/e6/c1r1e6n8.tif,1,1,6,8,llisa-fosca,0
308,308,DATASET/A1/c1/r1/images/e6/c1r1e6n9.tif,1,1,6,9,llisa-fosca,0
309,309,DATASET/A1/c1/r1/images/e6/c1r1e6n10.tif,1,1,6,10,llisa-fosca,0
310,310,DATASET/A1/c1/r1/images/e6/c1r1e6n11.tif,1,1,6,11,llisa-fosca,0
311,311,DATASET/A1/c1/r1/images/e6/c1r1e6n12.tif,1,1,6,12,llisa-fosca,0
312,312,DATASET/A1/c1/r1/images/e6/c1r1e6n13.tif,1,1,6,13,llisa-fosca,0
313,313,DATASET/A1/c1/r1/images/e6/c1r1e6n14.tif,1,1,6,14,llisa-fosca,0
314,314,DATASET/A1/c1/r1/images/e6/c1r1e6n15.tif,1,1,6,15,llisa-fosca,0
315,315,DATASET/A1/c1/r1/images/e6/c1r1e6n16.tif,1,1,6,16,llisa-fosca,0
316,316,DATASET/A1/c1/r1/images/e6/c1r1e6n17.tif,1,1,6,17,llisa-fosca,0
317,317,DATASET/A1/c1/r1/images/e6/c1r1e6n18.tif,1,1,6,18,llisa-fosca,0
318,318,DATASET/A1/c1/r1/images/e6/c1r1e6n19.tif,1,1,6,19,llisa-fosca,0
319,319,DATASET/A1/c1/r1/images/e6/c1r1e6n20.tif,1,1,6,20,llisa-fosca,0
320,320,DATASET/A1/c1/r1/images/e6/c1r1e6n21.tif,1,1,6,21,llisa-fosca,0
321,321,DATASET/A1/c1/r1/images/e6/c1r1e6n22.tif,1,1,6,22,llisa-fosca,0
322,322,DATASET/A1/c1/r1/images/e6/c1r1e6n23.tif,1,1,6,23,llisa-fosca,0
323,323,DATASET/A1/c1/r1/images/e6/c1r1e6n24.tif,1,1,6,24,llisa-fosca,0
324,324,DATASET/A1/c1/r1/images/e6/c1r1e6n25.tif,1,1,6,25,llisa-fosca,0
325,325,DATASET/A1/c1/r1/images/e6/c1r1e6n26.tif,1,1,6,26,llisa-fosca,0
326,326,DATASET/A1/c1/r1/images/e6/c1r1e6n27.tif,1,1,6,27,llisa-fosca,0
327,327,DATASET/A1/c1/r1/images/e6/c1r1e6n28.tif,1,1,6,28,llisa-fosca,0
328,328,DATASET/A1/c1/r1/images/e6/c1r1e6n29.tif,1,1,6,29,llisa-fosca,0
329,329,DATASET/A1/c1/r1/images/e6/c1r1e6n30.tif,1,1,6,30,llisa-fosca,0
330,330,DATASET/A1/c1/r1/images/e6/c1r1e6n31.tif,1,1,6,31,llisa-fosca,0
331,331,DATASET/A1/c1/r1/images/e6/c1r1e6n32.tif,1,1,6,32,llisa-fosca,0
332,332,DATASET/A1/c1/r1/images/e6/c1r1e6n33.tif,1,1,6,33,llisa-fosca,0
333,333,DATASET/A1/c1/r1/images/e6/c1r1e6n34.tif,1,1,6,34,llisa-fosca,0
334,334,DATASET/A1/c1/r1/images/e6/c1r1e6n35.tif,1,1,6,35,llisa-fosca,0
335,335,DATASET/A1/c1/r1/images/e6/c1r1e6n36.tif,1,1,6,36,llisa-fosca,0
336,336,DATASET/A1/c1/r1/images/e6/c1r1e6n37.tif,1,1,6,37,llisa-fosca,0
337,337,DATASET/A1/c1/r1/images/e6/c1r1e6n38.tif,1,1,6,38,llisa-fosca,0
338,338,DATASET/A1/c1/r1/images/e6/c1r1e6n39.tif,1,1,6,39,llisa-fosca,0
339,339,DATASET/A1/c1/r1/images/e6/c1r1e6n40.tif,1,1,6,40,llisa-fosca,0
340,340,DATASET/A1/c1/r1/images/e6/c1r1e6n41.tif,1,1,6,41,llisa-fosca,0
341,341,DATASET/A1/c1/r1/images/e6/c1r1e6n42.tif,1,1,6,42,llisa-fosca,0
342,342,DATASET/A1/c1/r1/images/e6/c1r1e6n43.tif,1,1,6,43,llisa-fosca,0
343,343,DATASET/A1/c1/r1/images/e6/c1r1e6n44.tif,1,1,6,44,llisa-fosca,0
344,344,DATASET/A1/c1/r1/images/e6/c1r1e6n45.tif,1,1,6,45,llisa-fosca,0
345,345,DATASET/A1/c1/r1/images/e6/c1r1e6n46.tif,1,1,6,46,llisa-fosca,0
346,346,DATASET/A1/c1/r1/images/e6/c1r1e6n47.tif,1,1,6,47,llisa-fosca,0
347,347,DATASET/A1/c1/r1/images/e6/c1r1e6n48.tif,1,1,6,48,llisa-fosca,0
348,348,DATASET/A1/c1/r1/images/e6/c1r1e6n49.tif,1,1,6,49,llisa-fosca,0
349,349,DATASET/A1/c1/r1/images/e6/c1r1e6n50.tif,1,1,6,50,llisa-fosca,0
350,350,DATASET/A1/c1/r1/images/e7/c1r1e7n1.tif,1,1,7,1,llisa-fosca,0
351,351,DATASET/A1/c1/r1/images/e7/c1r1e7n2.tif,1,1,7,2,llisa-fosca,0
352,352,DATASET/A1/c1/r1/images/e7/c1r1e7n3.tif,1,1,7,3,llisa-fosca,0
353,353,DATASET/A1/c1/r1/images/e7/c1r1e7n4.tif,1,1,7,4,llisa-fosca,0
354,354,DATASET/A1/c1/r1/images/e7/c1r1e7n5.tif,1,1,7,5,llisa-fosca,0
355,355,DATASET/A1/c1/r1/images/e7/c1r1e7n6.tif,1,1,7,6,llisa-fosca,0
356,356,DATASET/A1/c1/r1/images/e7/c1r1e7n7.tif,1,1,7,7,llisa-fosca,0
357,357,DATASET/A1/c1/r1/images/e7/c1r1e7n8.tif,1,1,7,8,llisa-fosca,0
358,358,DATASET/A1/c1/r1/images/e7/c1r1e7n9.tif,1,1,7,9,llisa-fosca,0
359,359,DATASET/A1/c1/r1/images/e7/c1r1e7n10.tif,1,1,7,10,llisa-fosca,0
360,360,DATASET/A1/c1/r1/images/e7/c1r1e7n11.tif,1,1,7,11,llisa-fosca,0
361,361,DATASET/A1/c1/r1/images/e7/c1r1e7n12.tif,1,1,7,12,llisa-fosca,0
362,362,DATASET/A1/c1/r1/images/e7/c1r1e7n13.tif,1,1,7,13,llisa-fosca,0
363,363,DATASET/A1/c1/r1/images/e7/c1r1e7n14.tif,1,1,7,14,llisa-fosca,0
364,364,DATASET/A1/c1/r1/images/e7/c1r1e7n15.tif,1,1,7,15,llisa-fosca,0
365,365,DATASET/A1/c1/r1/images/e7/c1r1e7n16.tif,1,1,7,16,llisa-fosca,0
366,366,DATASET/A1/c1/r1/images/e7/c1r1e7n17.tif,1,1,7,17,llisa-fosca,0
367,367,DATASET/A1/c1/r1/images/e7/c1r1e7n18.tif,1,1,7,18,llisa-fosca,0
368,368,DATASET/A1/c1/r1/images/e7/c1r1e7n19.tif,1,1,7,19,llisa-fosca,0
369,369,DATASET/A1/c1/r1/images/e7/c1r1e7n20.tif,1,1,7,20,llisa-fosca,0
370,370,DATASET/A1/c1/r1/images/e7/c1r1e7n21.tif,1,1,7,21,llisa-fosca,0
371,371,DATASET/A1/c1/r1/images/e7/c1r1e7n22.tif,1,1,7,22,llisa-fosca,0
372,372,DATASET/A1/c1/r1/images/e7/c1r1e7n23.tif,1,1,7,23,llisa-fosca,0
373,373,DATASET/A1/c1/r1/images/e7/c1r1e7n24.tif,1,1,7,24,llisa-fosca,0
374,374,DATASET/A1/c1/r1/images/e7/c1r1e7n25.tif,1,1,7,25,llisa-fosca,0
375,375,DATASET/A1/c1/r1/images/e7/c1r1e7n26.tif,1,1,7,26,llisa-fosca,0
376,376,DATASET/A1/c1/r1/images/e7/c1r1e7n27.tif,1,1,7,27,llisa-fosca,0
377,377,DATASET/A1/c1/r1/images/e7/c1r1e7n28.tif,1,1,7,28,llisa-fosca,0
378,378,DATASET/A1/c1/r1/images/e7/c1r1e7n29.tif,1,1,7,29,llisa-fosca,0
379,379,DATASET/A1/c1/r1/images/e7/c1r1e7n30.tif,1,1,7,30,llisa-fosca,0
380,380,DATASET/A1/c1/r1/images/e7/c1r1e7n31.tif,1,1,7,31,llisa-fosca,0
381,381,DATASET/A1/c1/r1/images/e7/c1r1e7n32.tif,1,1,7,32,llisa-fosca,0
382,382,DATASET/A1/c1/r1/images/e7/c1r1e7n33.tif,1,1,7,33,llisa-fosca,0
383,383,DATASET/A1/c1/r1/images/e7/c1r1e7n34.tif,1,1,7,34,llisa-fosca,0
384,384,DATASET/A1/c1/r1/images/e7/c1r1e7n35.tif,1,1,7,35,llisa-fosca,0
385,385,DATASET/A1/c1/r1/images/e7/c1r1e7n36.tif,1,1,7,36,llisa-fosca,0
386,386,DATASET/A1/c1/r1/images/e7/c1r1e7n37.tif,1,1,7,37,llisa-fosca,0
387,387,DATASET/A1/c1/r1/images/e7/c1r1e7n38.tif,1,1,7,38,llisa-fosca,0
388,388,DATASET/A1/c1/r1/images/e7/c1r1e7n39.tif,1,1,7,39,llisa-fosca,0
389,389,DATASET/A1/c1/r1/images/e7/c1r1e7n40.tif,1,1,7,40,llisa-fosca,0
390,390,DATASET/A1/c1/r1/images/e7/c1r1e7n41.tif,1,1,7,41,llisa-fosca,0
391,391,DATASET/A1/c1/r1/images/e7/c1r1e7n42.tif,1,1,7,42,llisa-fosca,0
392,392,DATASET/A1/c1/r1/images/e7/c1r1e7n43.tif,1,1,7,43,llisa-fosca,0
393,393,DATASET/A1/c1/r1/images/e7/c1r1e7n44.tif,1,1,7,44,llisa-fosca,0
394,394,DATASET/A1/c1/r1/images/e7/c1r1e7n45.tif,1,1,7,45,llisa-fosca,0
395,395,DATASET/A1/c1/r1/images/e7/c1r1e7n46.tif,1,1,7,46,llisa-fosca,0
396,396,DATASET/A1/c1/r1/images/e7/c1r1e7n47.tif,1,1,7,47,llisa-fosca,0
397,397,DATASET/A1/c1/r1/images/e7/c1r1e7n48.tif,1,1,7,48,llisa-fosca,0
398,398,DATASET/A1/c1/r1/images/e7/c1r1e7n49.tif,1,1,7,49,llisa-fosca,0
399,399,DATASET/A1/c1/r1/images/e7/c1r1e7n50.tif,1,1,7,50,llisa-fosca,0
400,400,DATASET/A1/c1/r3/images/e0/c1r3e0n1.tif,1,3,0,1,llisa-clar,1
401,401,DATASET/A1/c1/r3/images/e0/c1r3e0n2.tif,1,3,0,2,llisa-clar,1
402,402,DATASET/A1/c1/r3/images/e0/c1r3e0n3.tif,1,3,0,3,llisa-clar,1
403,403,DATASET/A1/c1/r3/images/e0/c1r3e0n4.tif,1,3,0,4,llisa-clar,1
404,404,DATASET/A1/c1/r3/images/e0/c1r3e0n5.tif,1,3,0,5,llisa-clar,1
405,405,DATASET/A1/c1/r3/images/e0/c1r3e0n6.tif,1,3,0,6,llisa-clar,1
406,406,DATASET/A1/c1/r3/images/e0/c1r3e0n7.tif,1,3,0,7,llisa-clar,1
407,407,DATASET/A1/c1/r3/images/e0/c1r3e0n8.tif,1,3,0,8,llisa-clar,1
408,408,DATASET/A1/c1/r3/images/e0/c1r3e0n9.tif,1,3,0,9,llisa-clar,1
409,409,DATASET/A1/c1/r3/images/e0/c1r3e0n10.tif,1,3,0,10,llisa-clar,1
410,410,DATASET/A1/c1/r3/images/e0/c1r3e0n11.tif,1,3,0,11,llisa-clar,1
411,411,DATASET/A1/c1/r3/images/e0/c1r3e0n12.tif,1,3,0,12,llisa-clar,1
412,412,DATASET/A1/c1/r3/images/e0/c1r3e0n13.tif,1,3,0,13,llisa-clar,1
413,413,DATASET/A1/c1/r3/images/e0/c1r3e0n14.tif,1,3,0,14,llisa-clar,1
414,414,DATASET/A1/c1/r3/images/e0/c1r3e0n15.tif,1,3,0,15,llisa-clar,1
415,415,DATASET/A1/c1/r3/images/e0/c1r3e0n16.tif,1,3,0,16,llisa-clar,1
416,416,DATASET/A1/c1/r3/images/e0/c1r3e0n17.tif,1,3,0,17,llisa-clar,1
417,417,DATASET/A1/c1/r3/images/e0/c1r3e0n18.tif,1,3,0,18,llisa-clar,1
418,418,DATASET/A1/c1/r3/images/e0/c1r3e0n19.tif,1,3,0,19,llisa-clar,1
419,419,DATASET/A1/c1/r3/images/e0/c1r3e0n20.tif,1,3,0,20,llisa-clar,1
420,420,DATASET/A1/c1/r3/images/e0/c1r3e0n21.tif,1,3,0,21,llisa-clar,1
421,421,DATASET/A1/c1/r3/images/e0/c1r3e0n22.tif,1,3,0,22,llisa-clar,1
422,422,DATASET/A1/c1/r3/images/e0/c1r3e0n23.tif,1,3,0,23,llisa-clar,1
423,423,DATASET/A1/c1/r3/images/e0/c1r3e0n24.tif,1,3,0,24,llisa-clar,1
424,424,DATASET/A1/c1/r3/images/e0/c1r3e0n25.tif,1,3,0,25,llisa-clar,1
425,425,DATASET/A1/c1/r3/images/e0/c1r3e0n26.tif,1,3,0,26,llisa-clar,1
426,426,DATASET/A1/c1/r3/images/e0/c1r3e0n27.tif,1,3,0,27,llisa-clar,1
427,427,DATASET/A1/c1/r3/images/e0/c1r3e0n28.tif,1,3,0,28,llisa-clar,1
428,428,DATASET/A1/c1/r3/images/e0/c1r3e0n29.tif,1,3,0,29,llisa-clar,1
429,429,DATASET/A1/c1/r3/images/e0/c1r3e0n30.tif,1,3,0,30,llisa-clar,1
430,430,DATASET/A1/c1/r3/images/e0/c1r3e0n31.tif,1,3,0,31,llisa-clar,1
431,431,DATASET/A1/c1/r3/images/e0/c1r3e0n32.tif,1,3,0,32,llisa-clar,1
432,432,DATASET/A1/c1/r3/images/e0/c1r3e0n33.tif,1,3,0,33,llisa-clar,1
433,433,DATASET/A1/c1/r3/images/e0/c1r3e0n34.tif,1,3,0,34,llisa-clar,1
434,434,DATASET/A1/c1/r3/images/e0/c1r3e0n35.tif,1,3,0,35,llisa-clar,1
435,435,DATASET/A1/c1/r3/images/e0/c1r3e0n36.tif,1,3,0,36,llisa-clar,1
436,436,DATASET/A1/c1/r3/images/e0/c1r3e0n37.tif,1,3,0,37,llisa-clar,1
437,437,DATASET/A1/c1/r3/images/e0/c1r3e0n38.tif,1,3,0,38,llisa-clar,1
438,438,DATASET/A1/c1/r3/images/e0/c1r3e0n39.tif,1,3,0,39,llisa-clar,1
439,439,DATASET/A1/c1/r3/images/e0/c1r3e0n40.tif,1,3,0,40,llisa-clar,1
440,440,DATASET/A1/c1/r3/images/e0/c1r3e0n41.tif,1,3,0,41,llisa-clar,1
441,441,DATASET/A1/c1/r3/images/e0/c1r3e0n42.tif,1,3,0,42,llisa-clar,1
442,442,DATASET/A1/c1/r3/images/e0/c1r3e0n43.tif,1,3,0,43,llisa-clar,1
443,443,DATASET/A1/c1/r3/images/e0/c1r3e0n44.tif,1,3,0,44,llisa-clar,1
444,444,DATASET/A1/c1/r3/images/e0/c1r3e0n45.tif,1,3,0,45,llisa-clar,1
445,445,DATASET/A1/c1/r3/images/e0/c1r3e0n46.tif,1,3,0,46,llisa-clar,1
446,446,DATASET/A1/c1/r3/images/e0/c1r3e0n47.tif,1,3,0,47,llisa-clar,1
447,447,DATASET/A1/c1/r3/images/e0/c1r3e0n48.tif,1,3,0,48,llisa-clar,1
448,448,DATASET/A1/c1/r3/images/e0/c1r3e0n49.tif,1,3,0,49,llisa-clar,1
449,449,DATASET/A1/c1/r3/images/e0/c1r3e0n50.tif,1,3,0,50,llisa-clar,1
450,450,DATASET/A1/c1/r3/images/e1/c1r3e1n1.tif,1,3,1,1,llisa-clar,1
451,451,DATASET/A1/c1/r3/images/e1/c1r3e1n2.tif,1,3,1,2,llisa-clar,1
452,452,DATASET/A1/c1/r3/images/e1/c1r3e1n3.tif,1,3,1,3,llisa-clar,1
453,453,DATASET/A1/c1/r3/images/e1/c1r3e1n4.tif,1,3,1,4,llisa-clar,1
454,454,DATASET/A1/c1/r3/images/e1/c1r3e1n5.tif,1,3,1,5,llisa-clar,1
455,455,DATASET/A1/c1/r3/images/e1/c1r3e1n6.tif,1,3,1,6,llisa-clar,1
456,456,DATASET/A1/c1/r3/images/e1/c1r3e1n7.tif,1,3,1,7,llisa-clar,1
457,457,DATASET/A1/c1/r3/images/e1/c1r3e1n8.tif,1,3,1,8,llisa-clar,1
458,458,DATASET/A1/c1/r3/images/e1/c1r3e1n9.tif,1,3,1,9,llisa-clar,1
459,459,DATASET/A1/c1/r3/images/e1/c1r3e1n10.tif,1,3,1,10,llisa-clar,1
460,460,DATASET/A1/c1/r3/images/e1/c1r3e1n11.tif,1,3,1,11,llisa-clar,1
461,461,DATASET/A1/c1/r3/images/e1/c1r3e1n12.tif,1,3,1,12,llisa-clar,1
462,462,DATASET/A1/c1/r3/images/e1/c1r3e1n13.tif,1,3,1,13,llisa-clar,1
463,463,DATASET/A1/c1/r3/images/e1/c1r3e1n14.tif,1,3,1,14,llisa-clar,1
464,464,DATASET/A1/c1/r3/images/e1/c1r3e1n15.tif,1,3,1,15,llisa-clar,1
465,465,DATASET/A1/c1/r3/images/e1/c1r3e1n16.tif,1,3,1,16,llisa-clar,1
466,466,DATASET/A1/c1/r3/images/e1/c1r3e1n17.tif,1,3,1,17,llisa-clar,1
467,467,DATASET/A1/c1/r3/images/e1/c1r3e1n18.tif,1,3,1,18,llisa-clar,1
468,468,DATASET/A1/c1/r3/images/e1/c1r3e1n19.tif,1,3,1,19,llisa-clar,1
469,469,DATASET/A1/c1/r3/images/e1/c1r3e1n20.tif,1,3,1,20,llisa-clar,1
470,470,DATASET/A1/c1/r3/images/e1/c1r3e1n21.tif,1,3,1,21,llisa-clar,1
471,471,DATASET/A1/c1/r3/images/e1/c1r3e1n22.tif,1,3,1,22,llisa-clar,1
472,472,DATASET/A1/c1/r3/images/e1/c1r3e1n23.tif,1,3,1,23,llisa-clar,1
473,473,DATASET/A1/c1/r3/images/e1/c1r3e1n24.tif,1,3,1,24,llisa-clar,1
474,474,DATASET/A1/c1/r3/images/e1/c1r3e1n25.tif,1,3,1,25,llisa-clar,1
475,475,DATASET/A1/c1/r3/images/e1/c1r3e1n26.tif,1,3,1,26,llisa-clar,1
476,476,DATASET/A1/c1/r3/images/e1/c1r3e1n27.tif,1,3,1,27,llisa-clar,1
477,477,DATASET/A1/c1/r3/images/e1/c1r3e1n28.tif,1,3,1,28,llisa-clar,1
478,478,DATASET/A1/c1/r3/images/e1/c1r3e1n29.tif,1,3,1,29,llisa-clar,1
479,479,DATASET/A1/c1/r3/images/e1/c1r3e1n30.tif,1,3,1,30,llisa-clar,1
480,480,DATASET/A1/c1/r3/images/e1/c1r3e1n31.tif,1,3,1,31,llisa-clar,1
481,481,DATASET/A1/c1/r3/images/e1/c1r3e1n32.tif,1,3,1,32,llisa-clar,1
482,482,DATASET/A1/c1/r3/images/e1/c1r3e1n33.tif,1,3,1,33,llisa-clar,1
483,483,DATASET/A1/c1/r3/images/e1/c1r3e1n34.tif,1,3,1,34,llisa-clar,1
484,484,DATASET/A1/c1/r3/images/e1/c1r3e1n35.tif,1,3,1,35,llisa-clar,1
485,485,DATASET/A1/c1/r3/images/e1/c1r3e1n36.tif,1,3,1,36,llisa-clar,1
486,486,DATASET/A1/c1/r3/images/e1/c1r3e1n37.tif,1,3,1,37,llisa-clar,1
487,487,DATASET/A1/c1/r3/images/e1/c1r3e1n38.tif,1,3,1,38,llisa-clar,1
488,488,DATASET/A1/c1/r3/images/e1/c1r3e1n39.tif,1,3,1,39,llisa-clar,1
489,489,DATASET/A1/c1/r3/images/e1/c1r3e1n40.tif,1,3,1,40,llisa-clar,1
490,490,DATASET/A1/c1/r3/images/e1/c1r3e1n41.tif,1,3,1,41,llisa-clar,1
491,491,DATASET/A1/c1/r3/images/e1/c1r3e1n42.tif,1,3,1,42,llisa-clar,1
492,492,DATASET/A1/c1/r3/images/e1/c1r3e1n43.tif,1,3,1,43,llisa-clar,1
493,493,DATASET/A1/c1/r3/images/e1/c1r3e1n44.tif,1,3,1,44,llisa-clar,1
494,494,DATASET/A1/c1/r3/images/e1/c1r3e1n45.tif,1,3,1,45,llisa-clar,1
495,495,DATASET/A1/c1/r3/images/e1/c1r3e1n46.tif,1,3,1,46,llisa-clar,1
496,496,DATASET/A1/c1/r3/images/e1/c1r3e1n47.tif,1,3,1,47,llisa-clar,1
497,497,DATASET/A1/c1/r3/images/e1/c1r3e1n48.tif,1,3,1,48,llisa-clar,1
498,498,DATASET/A1/c1/r3/images/e1/c1r3e1n49.tif,1,3,1,49,llisa-clar,1
499,499,DATASET/A1/c1/r3/images/e1/c1r3e1n50.tif,1,3,1,50,llisa-clar,1
500,500,DATASET/A1/c1/r3/images/e2/c1r3e2n1.tif,1,3,2,1,llisa-clar,1
501,501,DATASET/A1/c1/r3/images/e2/c1r3e2n2.tif,1,3,2,2,llisa-clar,1
502,502,DATASET/A1/c1/r3/images/e2/c1r3e2n3.tif,1,3,2,3,llisa-clar,1
503,503,DATASET/A1/c1/r3/images/e2/c1r3e2n4.tif,1,3,2,4,llisa-clar,1
504,504,DATASET/A1/c1/r3/images/e2/c1r3e2n5.tif,1,3,2,5,llisa-clar,1
505,505,DATASET/A1/c1/r3/images/e2/c1r3e2n6.tif,1,3,2,6,llisa-clar,1
506,506,DATASET/A1/c1/r3/images/e2/c1r3e2n7.tif,1,3,2,7,llisa-clar,1
507,507,DATASET/A1/c1/r3/images/e2/c1r3e2n8.tif,1,3,2,8,llisa-clar,1
508,508,DATASET/A1/c1/r3/images/e2/c1r3e2n9.tif,1,3,2,9,llisa-clar,1
509,509,DATASET/A1/c1/r3/images/e2/c1r3e2n10.tif,1,3,2,10,llisa-clar,1
510,510,DATASET/A1/c1/r3/images/e2/c1r3e2n11.tif,1,3,2,11,llisa-clar,1
511,511,DATASET/A1/c1/r3/images/e2/c1r3e2n12.tif,1,3,2,12,llisa-clar,1
512,512,DATASET/A1/c1/r3/images/e2/c1r3e2n13.tif,1,3,2,13,llisa-clar,1
513,513,DATASET/A1/c1/r3/images/e2/c1r3e2n14.tif,1,3,2,14,llisa-clar,1
514,514,DATASET/A1/c1/r3/images/e2/c1r3e2n15.tif,1,3,2,15,llisa-clar,1
515,515,DATASET/A1/c1/r3/images/e2/c1r3e2n16.tif,1,3,2,16,llisa-clar,1
516,516,DATASET/A1/c1/r3/images/e2/c1r3e2n17.tif,1,3,2,17,llisa-clar,1
517,517,DATASET/A1/c1/r3/images/e2/c1r3e2n18.tif,1,3,2,18,llisa-clar,1
518,518,DATASET/A1/c1/r3/images/e2/c1r3e2n19.tif,1,3,2,19,llisa-clar,1
519,519,DATASET/A1/c1/r3/images/e2/c1r3e2n20.tif,1,3,2,20,llisa-clar,1
520,520,DATASET/A1/c1/r3/images/e2/c1r3e2n21.tif,1,3,2,21,llisa-clar,1
521,521,DATASET/A1/c1/r3/images/e2/c1r3e2n22.tif,1,3,2,22,llisa-clar,1
522,522,DATASET/A1/c1/r3/images/e2/c1r3e2n23.tif,1,3,2,23,llisa-clar,1
523,523,DATASET/A1/c1/r3/images/e2/c1r3e2n24.tif,1,3,2,24,llisa-clar,1
524,524,DATASET/A1/c1/r3/images/e2/c1r3e2n25.tif,1,3,2,25,llisa-clar,1
525,525,DATASET/A1/c1/r3/images/e2/c1r3e2n26.tif,1,3,2,26,llisa-clar,1
526,526,DATASET/A1/c1/r3/images/e2/c1r3e2n27.tif,1,3,2,27,llisa-clar,1
